KOPR;NOKOPR;UD01PR;UD02PR;KOSU;KOBO;DATOSUBIC;STFI1;STDV1;STOCNV1;STDV1C;STOCNV1C;RECENOFAC1;DESPNOFAC1;STFI2;STDV2;STOCNV2;STDV2C;STOCNV2C;RECENOFAC2;DESPNOFAC2;RLUD;FMPR;PFPR;HFPR;RUPR;MRPR
GRAN00TEXG250;TEXTURENE G-25 BLANCO GRANEL.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
80040003;DILUYENTE INVIERNO ZZ 5LTS;UN;UN;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
80040003;DILUYENTE INVIERNO ZZ 5LTS;UN;UN;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
80090031;PISTOLA VECTOR PRO 3300PSI CONEX 1/4 M INC BOQUILL;1;1;004;010;;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
923-Q10000053;LATEX SMARTPANEL BEIGE S/M BD.;GL;BD;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;001;;;;
923-Q10000053;LATEX SMARTPANEL BEIGE S/M BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;001;;;;
A101;ESPESANTE BASE AGUA PASTAS Y TEXTURAS;KG;KG;004;004;;179,41;0,00;0,00;0,00;0,00;0,00;0,00;179,41;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
A503;REGULADOR DE pH;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
A907;PCZ001 ADD ANTIMICROBIANO;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
ABRAZADE2317;ABRAZADERA ENVASADO;UN;UN;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
ACR00000B;CAT. ANTICORROSIVO EPOXI;1;1;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
C101;ARENA GRANO 10/16 KG.;KG;KG;004;004;;6.891,50;0,00;0,00;0,00;0,00;0,00;0,00;6.891,50;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
C305;CUARZO -70;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
CARGA13960020;TIZA FM -1000 KG.;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
CED1018BG;EPOMAR HB RAL 1018 GL;GL;GL;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
EE-25;GALON LIT. ANTICORROSIVO;UN;UN;004;004;;826,00;0,00;0,00;0,00;1.870,00;0,00;5,00;826,00;0,00;0,00;0,00;1.870,00;0,00;5,00;1,00;004;;;;
EE-25;GALON LIT. ANTICORROSIVO;UN;UN;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
EE-25;GALON LIT. ANTICORROSIVO;UN;UN;004;003;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00108DREP;DOBLE METAL REPROCESO GRANEL KG;KG;KG;004;010;;628,00;0,00;0,00;0,00;0,00;0,00;0,00;628,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00900BMED;LATEX 900 BASE MEDIA GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00905BMCO;ESMALTE AL AGUA BASE MEDIA 905 GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00908IMSI;IMPRIMANTE SMARTPANEL BASE INCOLORA;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00940HSBM;ESMALTE HOME SHIELD - CLINIC BASE MEDIA GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
GRAN00ANTIEST;ANTICORROSIVO ESTRUCTURAL GRANEL;KG;KG;004;010;;1.614,08;0,00;0,00;0,00;0,00;0,00;0,00;1.614,08;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
80090018;CINTA UNION VOLCANICA 5 CM X45 MT;UN;UN;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
A011;ADISORB UV 650;KG;KG;004;004;;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
A202;IPEL BP 509/20;KG;KG;004;004;;483,38;0,00;0,00;0,00;0,00;0,00;0,00;483,38;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
A305;TEGO FOAMEX 825;KG;KG;004;004;;1,99;0,00;0,00;0,00;0,00;0,00;0,00;1,99;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
A460;ROPAQUE ULTRA;KG;KG;004;004;;249,55;0,00;0,00;0,00;0,00;0,00;0,00;249,55;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;02;
A902;TRIPOLIFOSFATO DE SODIO;KG;KG;004;004;;328,73;0,00;0,00;0,00;0,00;0,00;0,00;328,73;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
ACR00000D;DYTE. ANTICORROSIVO EPOXI;1;1;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
BALDE4402;BALDE 5 GALONES ESMALTE COPPER;UN;UN;004;004;;615,00;0,00;0,00;0,00;0,00;0,00;0,00;615,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
BALDE4402;BALDE 5 GALONES ESMALTE COPPER;UN;UN;004;003;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
BBE0010011;CATALIZADOR B;GL;GL;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
BBE0010011;CATALIZADOR B;GL;GL;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
C202;CARBONATO PASTAS;KG;KG;004;008;;2.183,45;0,00;0,00;0,00;0,00;0,00;0,00;2.183,45;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
C202;CARBONATO PASTAS;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
CARGA13960024;IOTALK SUPERFINE KG.;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
CARGA13960029;CARBONATO GR-1000 KG.;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
CAX-RAL501501;ESMALTE ACRIMAR RAL 5015 GL;GL;GL;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
CED0900BG;EPOMAR HB BLANCO GL;GL;GL;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
CED0900BG;EPOMAR HB BLANCO GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
DILUEPOXICO;DILUYENTE EPOXICO 5 LTR;UN;UN;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;011;02;;;
EE-35;1/4 GL LIT.SINTETICO GENERICO;UN;UN;004;004;;1.477,00;23,00;0,00;0,00;3.282,00;0,00;2,00;1.477,00;23,00;0,00;0,00;3.282,00;0,00;2,00;1,00;004;;;;
EE-35;1/4 GL LIT.SINTETICO GENERICO;UN;UN;004;003;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
EE-35;1/4 GL LIT.SINTETICO GENERICO;UN;UN;004;009;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
EE-35;1/4 GL LIT.SINTETICO GENERICO;UN;UN;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
C102;ARENA GRANO 6/10 KG.;KG;KG;004;004;;169,00;0,00;0,00;0,00;0,00;0,00;0,00;169,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
C104;ARENA NEGRA KG.;KG;KG;004;004;;62,40;0,00;0,00;0,00;0,00;0,00;0,00;62,40;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
C211;(Disponible);KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
C304;CUARZO -7/+10;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
CED5012BG;EPOMAR HB CELESTE GL;GL;GL;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
CP1014850;"MASKING  2"" (50MMX40)";UN;UN;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
CP1014850;"MASKING  2"" (50MMX40)";UN;UN;004;011;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
CP1014850;"MASKING  2"" (50MMX40)";UN;UN;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
CP1014850;"MASKING  2"" (50MMX40)";UN;UN;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
CP1014850;"MASKING  2"" (50MMX40)";UN;UN;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
CP1014850;"MASKING  2"" (50MMX40)";UN;UN;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
EE-32;GALON LIT. OLEO;UN;UN;004;004;;374,00;0,00;0,00;0,00;2.012,00;0,00;4,00;374,00;0,00;0,00;0,00;2.012,00;0,00;4,00;1,00;004;;;;
EE-32;GALON LIT. OLEO;UN;UN;004;009;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
EE-32;GALON LIT. OLEO;UN;UN;004;003;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
EE-32;GALON LIT. OLEO;UN;UN;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
EMBALAJES;MATERIALES DE EMBALAJES ENVASES AGUILA;UN;UN;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00108DOAZ;DOBLE METAL AZUL BASICO;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00900RBL0;LATEX 900R BLANCO PRUEBA GRANEL.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00900RBL0;LATEX 900R BLANCO PRUEBA GRANEL.;KG;KG;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00905BPAS;ESMALTE AL AGUA 905 BASE PASTEL GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00912EIHO;TEXTU EIFS G-25 HIDROREPELENTE BASE INCOLORA;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00914OBO0;ESMALTE AL AGUA OPACO INTERIOR BASE OSCURA GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00EXTRBLA;LATEX EXTRA CUBRIENTE BLANCO GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;;
GRAN0108NEGRO;ESMALTE ANTICORROSIVO NEGRO GRANEL.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRANAGRICOLA;AGRICOLA CuSO4 GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;;;
GRANAGRICOLA;AGRICOLA CuSO4 GRANEL KG.;KG;KG;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;;;
L304;CONCENTRADO MULT. R ROJO;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
LCSC2007BG;RAL 2007 NARANJA CLARO;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;011;02;;;
MULTI;1;UN;UN;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
MULTI;1;UN;UN;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
MULTI;1;UN;UN;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;001;;;;
"NEXXO4""";"BROCHA NEXXO 4""";UN;UN;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
"NEXXO4""";"BROCHA NEXXO 4""";UN;UN;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;002;;;;
P102;DIOXIDO DE TITANIO PREMIUM;KG;KG;004;004;;2.788,95;0,00;0,00;0,00;6.000,00;0,00;0,00;2.788,95;0,00;0,00;0,00;6.000,00;0,00;0,00;1,00;004;;;;
PANES930BL055;ESMALTE AL AGUA S/B 930 BLANCO BD.;GL;BD;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PANES930BL055;ESMALTE AL AGUA S/B 930 BLANCO BD.;GL;BD;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PANES930BL055;ESMALTE AL AGUA S/B 930 BLANCO BD.;GL;BD;004;016;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PANES930BL055;ESMALTE AL AGUA S/B 930 BLANCO BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PANES930BL055;ESMALTE AL AGUA S/B 930 BLANCO BD.;GL;BD;001;001;;-53,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PANES930BL055;ESMALTE AL AGUA S/B 930 BLANCO BD.;GL;BD;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA1000BLAN06;PINTURA PISCINA BLANCO 4 GALONES.;GL;BD;004;006;;4,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;01;
PCA1000BLAN06;PINTURA PISCINA BLANCO 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;01;
PCA1000BLAN06;PINTURA PISCINA BLANCO 4 GALONES.;GL;BD;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;01;
PCA1000BLAN06;PINTURA PISCINA BLANCO 4 GALONES.;GL;BD;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;01;
PCA106AZUL002;ANTICORROSIVO ESTRUCTURAL AZUL 1/4.;GL;04;004;015;;4,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0003;;
PCA106AZUL002;ANTICORROSIVO ESTRUCTURAL AZUL 1/4.;GL;04;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0003;;
GRAN00ANTIEST;ANTICORROSIVO ESTRUCTURAL GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00ANTIEST;ANTICORROSIVO ESTRUCTURAL GRANEL;KG;KG;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00PESTUCV;PASTA ESTUCRYL GRANEL  VERANO;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00PESTUCV;PASTA ESTUCRYL GRANEL  VERANO;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00SELLABL;SELLADOR ACRILICO BLANCO GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00SELLABL;SELLADOR ACRILICO BLANCO GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00TEXEIBL;TEXTU EIFS G-25 BLANCO GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN103NATU00;VITRIFICANTE DE MADERA VITROPLUS GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN106NEGRO0;ANTICORROSIVO ESTRUCTURAL NEGRO GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN923BLCO00;ESMALTE SECAFAST SECADO RAPIDO BLANCO GRANEL KG.;KG;KG;004;010;;86,00;0,00;0,00;0,00;0,00;0,00;0,00;86,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRANROJOFGR00;CONCENTRADO SINTETICO ROJO FGR GRANEL KG.;KG;KG;004;004;;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;1,00;004;;;;
IBA0555000;PINTURA INTUMESCENTE STOPFIRE RENNER;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;011;02;;;
IBA0555000;PINTURA INTUMESCENTE STOPFIRE RENNER;GL;BD;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;011;02;;;
IBA0555000;PINTURA INTUMESCENTE STOPFIRE RENNER;GL;BD;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;011;02;;;
IBA0555000;PINTURA INTUMESCENTE STOPFIRE RENNER;GL;BD;004;011;;0,00;35,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;5,00;011;02;;;
L203;HOSTATIN NEGRO GR-30 KG;KG;KG;004;004;;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
L203;HOSTATIN NEGRO GR-30 KG;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
MIX0020100;MIXTINTER WHITE BWI 1/4;04;04;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;005;;;;
PANES930BL001;ESMALTE AL AGUA 930 BLANCO  GL;GL;GL;005;005;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;01;
PANES930BL001;ESMALTE AL AGUA 930 BLANCO  GL;GL;GL;004;006;;17,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;01;
PANES930BL001;ESMALTE AL AGUA 930 BLANCO  GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;01;
PANES930BL001;ESMALTE AL AGUA 930 BLANCO  GL;GL;GL;001;002;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;01;
PANES930BL001;ESMALTE AL AGUA 930 BLANCO  GL;GL;GL;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;01;
EE-42;GALON LIT. CLINIC COPPER;UN;UN;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
EE-42;GALON LIT. CLINIC COPPER;UN;UN;004;004;;477,00;0,00;0,00;0,00;600,00;0,00;0,00;477,00;0,00;0,00;0,00;600,00;0,00;0,00;1,00;004;;;;
EE-45;GALON LIT. ESM. AGUA HOMESHIELD;UN;UN;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00108DNST;DOBLE METAL NEGRO SATINADO KG;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;;;;;
GRAN00901BLCO;LATEX ACRYL 901 BLANCO GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00901BLCO;LATEX ACRYL 901 BLANCO GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00905BLHO;ESMALTE AL AGUA BLANCO HOGAR GRANEL KG.;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00912G30B;TEXTURAMICA GRANO 30 BLANCA GRANEL;KG;KG;004;010;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00912G30B;TEXTURAMICA GRANO 30 BLANCA GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00912IMTE;IMPRIMANTE MULTIA.TEXTURA BLANCO GRANEL;KG;KG;004;010;;166,50;0,00;0,00;0,00;0,00;0,00;0,00;166,50;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00915BLCO;ESMALTE AL AGUA OPACO 915 BLCO GRANEL;KG;KG;004;010;;22,50;0,00;0,00;0,00;0,00;0,00;0,00;22,50;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00915BLCO;ESMALTE AL AGUA OPACO 915 BLCO GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
GRAN00929BLCO;LATEX EXTRAPLUS 929 BLANCO GRANEL;KG;KG;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;004;;;;
